Date,Open,High,Low,Close,Adj Close,Volume
2020-08-14,257.980011,261.420013,257.980011,259.100006,229.877655,4100
2020-08-17,256.929993,260.970001,256.929993,259.959991,230.640656,5400
2020-08-18,260.070007,263.820007,258.940002,259.959991,230.640656,4600
2020-08-19,258.399994,259.399994,255.440002,255.440002,226.630432,7500
2020-08-20,253.899994,259.209991,252.899994,259.209991,229.975220,10000
2020-08-21,257.390015,261.119995,257.019989,258.519989,229.363068,7100
2020-08-24,258.160004,264.239990,257.000000,264.239990,234.437943,5500
2020-08-25,266.350006,266.839996,262.440002,262.440002,232.840973,4600
2020-08-26,264.429993,264.429993,255.179993,256.380005,227.464447,13800
2020-08-27,258.010010,262.190002,255.479996,261.440002,231.953720,12100
2020-08-28,263.500000,263.500000,259.779999,262.010010,232.459473,4500
2020-08-31,264.399994,264.399994,255.070007,255.070007,226.302185,6900
2020-09-01,253.880005,260.489990,253.699997,260.489990,231.110855,6000
2020-09-02,260.989990,265.989990,259.390015,265.549988,235.600189,14100
2020-09-03,265.440002,276.399994,265.440002,266.920013,236.815674,13000
2020-09-04,268.500000,272.049988,266.070007,266.070007,236.061554,9800
2020-09-08,265.500000,265.850006,261.140015,261.859985,232.326340,10300
2020-09-09,265.269989,266.029999,259.670013,260.510010,231.128632,19000
2020-09-10,259.000000,260.459991,255.500000,257.519989,228.475830,8800
2020-09-11,256.459991,257.549988,250.009995,250.009995,221.812851,8100
2020-09-14,251.539993,259.470001,251.039993,259.470001,230.205917,11100
2020-09-15,260.000000,267.649994,260.000000,265.329987,235.405014,8600
2020-09-16,265.700012,267.790009,264.799988,265.839996,235.857468,7900
2020-09-17,263.820007,266.100006,257.670013,259.220001,229.984116,16400
2020-09-18,260.010010,260.010010,253.410004,256.609985,227.668488,20800
2020-09-21,251.869995,251.869995,240.600006,243.360001,215.912888,26000
2020-09-22,245.000000,245.410004,243.440002,244.000000,216.480682,9700
2020-09-23,246.550003,246.550003,242.440002,242.440002,215.096634,20300
2020-09-24,242.470001,246.929993,239.009995,242.199997,214.883698,23300
2020-09-25,240.610001,245.639999,240.559998,245.639999,217.935715,18200
2020-09-28,247.869995,253.190002,247.869995,251.199997,222.868622,6300
2020-09-29,253.279999,253.279999,243.529999,244.580002,216.995270,14400
2020-09-30,249.119995,249.119995,242.990005,245.220001,217.563095,7300
2020-10-01,247.509995,249.669998,244.669998,245.080002,217.438904,12000
2020-10-02,247.169998,254.639999,245.970001,254.639999,225.920654,8800
2020-10-05,254.740005,255.000000,250.179993,250.190002,221.972534,14600
2020-10-06,251.000000,254.669998,245.470001,248.820007,220.757080,9200
2020-10-07,252.229996,254.470001,250.160004,253.699997,225.086655,8500
2020-10-08,254.190002,255.050003,252.449997,252.979996,224.447876,8800
2020-10-09,254.820007,258.989990,250.229996,251.490005,223.125931,11800
2020-10-12,249.500000,256.359985,249.500000,254.089996,225.432709,12700
2020-10-13,251.899994,251.899994,243.979996,244.289993,216.737976,18300
2020-10-14,244.000000,245.419998,243.759995,244.750000,217.146088,9400
2020-10-15,244.000000,247.889999,243.570007,247.889999,219.931961,9700
2020-10-16,246.990005,246.990005,241.529999,243.990005,216.471817,12100
2020-10-19,243.279999,246.240005,241.199997,241.199997,213.996490,22500
2020-10-20,241.289993,247.449997,241.289993,247.449997,219.541580,7600
2020-10-21,244.539993,245.750000,242.880005,244.210007,216.667007,8300
2020-10-22,243.970001,247.539993,243.910004,245.270004,217.607437,5800
2020-10-23,248.479996,248.479996,245.660004,245.660004,217.953476,5500
2020-10-26,245.860001,247.119995,242.539993,247.119995,219.248810,19400
2020-10-27,245.830002,248.130005,242.309998,242.309998,214.981293,13500
2020-10-28,239.600006,242.190002,233.699997,236.330002,209.675766,33100
2020-10-29,236.490005,244.750000,236.490005,243.330002,215.886276,21200
2020-10-30,240.800003,243.190002,237.839996,243.190002,215.762039,20900
2020-11-02,243.020004,243.020004,237.479996,239.610001,212.585815,12200
2020-11-03,241.889999,246.839996,240.000000,244.270004,216.720230,14500
2020-11-04,242.949997,243.250000,240.240005,240.240005,213.144745,9900
2020-11-05,242.169998,245.500000,241.830002,242.300003,214.972427,20800
2020-11-06,239.139999,239.139999,237.500000,237.990005,215.144180,20000
2020-11-09,247.199997,274.220001,247.199997,269.429993,243.566086,35100
2020-11-10,269.630005,284.239990,266.640015,275.390015,248.953979,26600
2020-11-11,277.010010,277.010010,261.540009,266.029999,240.492493,16800
2020-11-12,263.440002,263.440002,259.929993,261.000000,235.945343,16100
2020-11-13,269.519989,276.980011,261.000000,274.850006,248.465790,16900
2020-11-16,281.600006,295.350006,281.600006,294.649994,266.365112,19600
2020-11-17,292.299988,298.190002,288.089996,295.119995,266.789978,5800
2020-11-18,297.700012,297.700012,285.589996,285.589996,258.174805,6500
2020-11-19,281.920013,289.149994,278.309998,289.149994,261.393066,8400
2020-11-20,286.299988,288.260010,284.010010,286.980011,259.431396,5000
2020-11-23,286.510010,296.339996,285.880005,287.690002,260.073212,15100
2020-11-24,290.540009,294.359985,282.679993,286.000000,258.545471,7200
2020-11-25,287.459991,287.459991,281.000000,286.380005,258.889008,6400
2020-11-27,285.890015,285.890015,277.149994,282.559998,255.435699,8000
2020-11-30,281.670013,281.869995,273.359985,273.359985,247.118820,12800
2020-12-01,276.200012,282.670013,271.000000,272.320007,246.178680,10800
2020-12-02,277.200012,278.350006,270.369995,271.480011,245.419342,10700
2020-12-03,276.260010,282.500000,274.000000,275.579987,249.125717,16600
2020-12-04,274.859985,282.540009,274.859985,282.540009,255.417603,8600
2020-12-07,281.500000,281.500000,270.700012,270.700012,244.714233,6500
2020-12-08,269.019989,278.220001,269.019989,278.220001,251.512299,5200
2020-12-09,273.769989,279.609985,273.769989,279.609985,252.768860,4400
2020-12-10,274.149994,281.660004,271.570007,281.660004,254.622086,4900
2020-12-11,280.160004,286.010010,276.299988,279.970001,253.094345,10200
2020-12-14,279.420013,286.450012,276.250000,278.790009,252.027588,6200
2020-12-15,281.130005,287.399994,281.130005,287.190002,259.621216,4200
2020-12-16,289.109985,289.910004,284.959991,285.279999,257.894592,9900
2020-12-17,284.000000,289.119995,282.600006,288.829987,261.103821,8200
2020-12-18,288.380005,288.380005,277.339996,277.339996,250.716751,28800
2020-12-21,270.799988,277.329987,270.799988,276.250000,249.731430,5600
2020-12-22,276.260010,276.260010,266.989990,271.589996,245.518753,9000
2020-12-23,269.000000,273.600006,269.000000,272.559998,246.395630,7000
2020-12-24,276.000000,276.000000,274.500000,274.500000,248.149414,2000
2020-12-28,275.829987,276.000000,270.029999,274.720001,248.348282,6400
2020-12-29,275.220001,276.350006,272.140015,276.350006,249.821854,3600
2020-12-30,280.440002,280.950012,270.980011,270.980011,244.967331,3900
2020-12-31,271.000000,278.000000,271.000000,277.350006,250.725800,8100
2021-01-04,276.890015,276.890015,272.779999,273.329987,247.091721,7200
2021-01-05,273.690002,276.489990,270.559998,270.559998,244.587585,5300
2021-01-06,270.989990,276.000000,266.309998,266.440002,240.863129,13800
2021-01-07,267.359985,274.940002,266.739990,266.739990,241.134323,7900
2021-01-08,267.720001,270.410004,267.510010,270.410004,244.452011,3600
2021-01-11,267.869995,269.000000,266.000000,266.329987,240.763672,5300
2021-01-12,266.700012,270.190002,266.700012,270.190002,244.253159,2900
2021-01-13,270.410004,272.609985,268.390015,272.609985,246.440826,4900
2021-01-14,271.700012,276.790009,270.899994,271.260010,245.220444,9900
2021-01-15,268.959991,276.140015,268.329987,276.140015,249.632004,5800
2021-01-19,277.040009,277.040009,266.720001,274.040009,247.733597,5400
2021-01-20,272.109985,277.329987,272.010010,272.010010,245.898468,4600
2021-01-21,272.690002,281.089996,267.640015,275.500000,249.053421,13200
2021-01-22,276.000000,279.679993,273.559998,279.679993,252.832138,8200
2021-01-25,278.899994,279.649994,273.700012,279.649994,252.805008,9300
2021-01-26,282.670013,282.670013,275.420013,275.420013,248.981140,8300
2021-01-27,276.119995,276.119995,263.010010,271.309998,245.265610,13500
2021-01-28,275.260010,281.950012,275.070007,276.290009,249.767563,9100
2021-01-29,270.500000,271.000000,266.649994,267.200012,245.549515,15900
2021-02-01,267.640015,270.500000,264.269989,270.019989,248.140991,5600
2021-02-02,268.600006,270.970001,265.670013,270.970001,249.014008,4100
2021-02-03,268.070007,268.070007,264.570007,265.459991,243.950485,10300
2021-02-04,263.489990,270.339996,263.489990,266.160004,244.593735,7400
2021-02-05,267.820007,267.820007,263.100006,265.589996,244.069962,9200
2021-02-08,269.559998,269.559998,263.519989,269.429993,247.598785,19000
2021-02-09,269.000000,270.500000,265.799988,269.309998,247.488525,14700
2021-02-10,268.630005,268.630005,265.010010,265.010010,243.536957,6500
2021-02-11,265.160004,265.989990,262.950012,264.489990,243.059067,3600
2021-02-12,265.000000,268.279999,263.910004,268.279999,246.541992,4900
2021-02-16,265.609985,268.500000,262.320007,262.559998,241.285446,6900
2021-02-17,266.019989,266.019989,264.450012,264.910004,243.445053,3800
2021-02-18,264.929993,268.089996,262.000000,263.440002,242.094147,9700
2021-02-19,265.260010,268.029999,263.290009,263.320007,241.983887,7500
2021-02-22,264.500000,273.720001,264.500000,267.140015,245.494339,9300
2021-02-23,272.779999,275.950012,268.549988,273.970001,251.770950,13300
2021-02-24,273.140015,282.000000,273.049988,281.980011,259.131897,26500
2021-02-25,286.500000,291.019989,268.769989,271.630005,249.620544,19100
2021-02-26,268.899994,273.299988,267.000000,271.109985,249.142670,21900
2021-03-01,271.000000,278.799988,271.000000,277.679993,255.180313,14600
2021-03-02,275.510010,278.029999,274.239990,275.010010,252.726685,7800
2021-03-03,276.459991,288.160004,271.910004,282.899994,259.977356,15100
2021-03-04,282.690002,285.790009,275.429993,279.679993,257.018250,10600
2021-03-05,279.480011,287.649994,275.049988,287.649994,264.342468,11700
2021-03-08,288.739990,297.739990,288.739990,294.149994,270.315765,13200
2021-03-09,292.980011,295.500000,290.059998,290.190002,266.676666,5700
2021-03-10,293.739990,296.410004,293.399994,293.399994,269.626587,6100
2021-03-11,295.899994,300.250000,295.899994,300.250000,275.921539,6500
2021-03-12,301.000000,307.399994,301.000000,307.399994,282.492157,5400
2021-03-15,308.390015,308.390015,300.290009,304.500000,279.827148,11300
2021-03-16,304.279999,304.500000,296.829987,299.980011,275.673431,7600
2021-03-17,300.000000,305.200012,297.260010,305.200012,280.470459,8000
2021-03-18,306.769989,308.390015,301.220001,304.989990,280.277466,10600
2021-03-19,305.559998,306.000000,289.459991,289.630005,266.162048,36400
2021-03-22,293.820007,298.980011,287.730011,292.890015,269.157928,19700
2021-03-23,294.790009,294.790009,287.250000,287.880005,264.553833,5500
2021-03-24,289.000000,293.799988,281.809998,281.809998,258.975708,7900
2021-03-25,282.980011,287.500000,280.000000,286.250000,263.055908,5300
2021-03-26,286.000000,288.359985,286.000000,288.359985,264.994934,3600
2021-03-29,285.899994,286.450012,283.000000,283.519989,260.547119,3200
2021-03-30,285.899994,288.769989,283.339996,283.339996,260.381714,5000
2021-03-31,283.000000,283.000000,276.510010,277.299988,254.831100,7100
2021-04-01,280.049988,284.380005,276.239990,284.380005,261.337463,9400
2021-04-05,284.200012,286.019989,282.929993,283.510010,260.537933,4200
2021-04-06,281.359985,286.820007,280.100006,281.369995,258.571320,11000
2021-04-07,284.950012,285.350006,278.440002,284.000000,260.988220,9200
2021-04-08,284.989990,287.890015,284.010010,287.890015,264.563049,3600
2021-04-09,286.049988,287.769989,286.049988,287.089996,263.827820,4300
2021-04-12,278.630005,289.000000,278.630005,285.329987,262.210449,13400
2021-04-13,285.519989,289.559998,279.000000,285.640015,262.495361,12700
2021-04-14,285.989990,287.000000,283.000000,286.440002,263.230499,6800
2021-04-15,285.429993,289.000000,282.059998,286.640015,263.414307,6700
2021-04-16,287.970001,287.970001,284.269989,284.269989,261.236328,3100
2021-04-19,286.869995,288.250000,280.000000,283.149994,260.207092,10200
2021-04-20,284.209991,284.209991,280.299988,281.739990,258.911346,6300
2021-04-21,280.500000,290.000000,280.500000,286.799988,263.561371,12800
2021-04-22,287.559998,288.000000,280.000000,282.390015,259.508698,10700
2021-04-23,280.010010,284.000000,279.200012,279.350006,256.715027,10000
2021-04-26,280.010010,286.010010,278.250000,280.000000,257.312347,32500
2021-04-27,282.940002,282.940002,275.410004,279.000000,256.393372,15300
2021-04-28,283.220001,283.220001,276.899994,276.899994,254.463501,13500
2021-04-29,280.850006,285.359985,274.600006,279.570007,256.917175,15900
2021-04-30,277.720001,277.989990,274.989990,277.239990,254.775955,14100
2021-05-03,275.519989,282.470001,275.510010,278.760010,256.172821,20100
2021-05-04,279.940002,288.720001,277.500000,284.820007,261.741821,18200
2021-05-05,287.649994,287.649994,277.910004,279.989990,257.303131,22000
2021-05-06,280.799988,284.470001,279.109985,280.000000,257.312347,31400
2021-05-07,275.760010,280.410004,273.000000,275.000000,256.845367,25800
2021-05-10,274.000000,277.339996,273.029999,274.109985,256.014130,22000
2021-05-11,271.619995,273.359985,268.279999,270.000000,252.175430,20400
2021-05-12,271.399994,273.410004,261.980011,264.549988,247.085205,22700
2021-05-13,266.000000,271.640015,264.510010,265.000000,247.505539,24600
2021-05-14,267.649994,268.429993,260.929993,267.429993,249.775116,90900
2021-05-17,268.140015,271.500000,263.480011,266.559998,248.962540,41300
2021-05-18,267.200012,270.489990,264.000000,264.980011,247.486847,20800
2021-05-19,262.750000,265.920013,258.070007,265.000000,247.505539,70300
2021-05-20,263.700012,266.989990,262.829987,265.000000,247.505539,35900
2021-05-21,265.010010,267.799988,262.649994,264.559998,247.094574,10300
2021-05-24,265.640015,266.380005,264.000000,265.000000,247.505539,39100
2021-05-25,266.899994,266.899994,262.549988,262.980011,245.618881,23900
2021-05-26,264.579987,267.589996,262.700012,267.589996,249.924530,49900
2021-05-27,268.989990,273.130005,268.809998,270.489990,252.633072,19300
2021-05-28,273.149994,273.149994,269.019989,271.160004,253.258865,8800
2021-06-01,273.000000,277.899994,271.200012,277.380005,259.068237,19800
2021-06-02,279.160004,279.989990,274.679993,279.989990,261.505920,9600
2021-06-03,279.690002,280.480011,276.700012,279.489990,261.038940,7800
2021-06-04,279.309998,279.309998,276.000000,277.230011,258.928131,7500
2021-06-07,277.000000,281.940002,276.000000,281.929993,263.317871,27100
2021-06-08,281.299988,284.720001,281.000000,282.649994,263.990295,11100
2021-06-09,285.000000,288.299988,283.510010,284.220001,265.456696,13200
2021-06-10,283.910004,285.709991,283.190002,283.820007,265.083069,7100
2021-06-11,282.459991,283.570007,280.000000,281.890015,263.280487,8600
2021-06-14,280.619995,280.619995,277.450012,280.619995,262.094330,7200
2021-06-15,280.619995,282.630005,278.950012,279.410004,260.964233,11900
2021-06-16,278.529999,280.000000,277.000000,278.619995,260.226379,9200
2021-06-17,276.839996,278.519989,273.600006,273.600006,255.537796,12000
2021-06-18,271.529999,273.440002,266.940002,272.049988,254.090088,39700
2021-06-21,272.149994,278.510010,271.000000,275.670013,257.471130,12300
2021-06-22,275.000000,275.970001,271.000000,274.760010,256.621216,21300
2021-06-23,274.000000,275.799988,272.209991,274.000000,255.911346,12400
2021-06-24,277.440002,277.440002,273.269989,274.959991,256.807983,12600
2021-06-25,274.489990,274.899994,270.980011,273.510010,255.453705,27500
2021-06-28,272.230011,274.179993,264.989990,268.519989,250.793137,38200
2021-06-29,269.040009,269.779999,265.910004,267.660004,249.989914,11300
2021-06-30,266.600006,272.649994,262.369995,267.950012,250.260757,25300
2021-07-01,268.529999,275.209991,268.529999,271.399994,253.483002,15000
2021-07-02,273.070007,273.869995,273.070007,273.869995,255.789948,4200
2021-07-06,275.859985,276.940002,268.250000,273.890015,255.808655,18300
2021-07-07,273.899994,277.470001,266.000000,268.339996,250.625031,18700
2021-07-08,266.980011,268.399994,263.049988,264.829987,247.346741,10300
2021-07-09,265.500000,270.049988,265.200012,270.010010,252.184769,17200
2021-07-12,269.820007,273.779999,269.480011,273.779999,255.705887,16800
2021-07-13,271.549988,272.000000,265.589996,266.200012,248.626312,15900
2021-07-14,267.399994,273.890015,265.209991,271.230011,253.324249,12500
2021-07-15,270.000000,273.959991,266.549988,270.000000,252.175430,13400
2021-07-16,272.630005,272.630005,266.480011,271.489990,253.567062,28600
2021-07-19,269.130005,269.130005,253.000000,259.399994,242.275208,52500
2021-07-20,260.500000,275.049988,260.380005,269.160004,251.390900,22600
2021-07-21,273.000000,281.720001,271.350006,278.100006,259.740723,43600
2021-07-22,276.079987,282.089996,271.880005,274.140015,256.042114,40300
2021-07-23,268.239990,281.619995,268.239990,281.089996,262.533325,37000
2021-07-26,280.000000,283.980011,276.519989,281.299988,262.729431,34400
2021-07-27,282.179993,288.429993,279.100006,282.279999,263.644745,23800
2021-07-28,284.779999,284.779999,279.399994,279.450012,261.001587,5800
2021-07-29,282.279999,283.750000,279.470001,279.959991,261.477905,6600
2021-07-30,278.450012,285.440002,277.690002,278.839996,260.431854,10100
2021-08-02,277.429993,286.339996,275.679993,276.320007,258.078217,10700
2021-08-03,274.890015,275.000000,271.190002,274.220001,256.116821,11900
2021-08-04,274.149994,274.149994,266.000000,269.119995,251.353531,14600
2021-08-05,268.540009,277.739990,268.540009,276.609985,258.349030,19700
2021-08-06,273.589996,277.230011,272.769989,273.170013,259.355438,11600
2021-08-09,270.000000,272.160004,267.410004,268.769989,255.177948,14400
2021-08-10,267.700012,271.220001,267.470001,268.500000,254.921616,9200
2021-08-11,269.899994,271.239990,269.899994,271.239990,257.523041,4700
2021-08-12,272.910004,272.910004,268.500000,269.119995,255.510269,4700
2021-08-13,271.149994,271.149994,268.489990,270.989990,257.285706,10900
2021-08-16,271.209991,273.049988,266.510010,267.010010,253.506958,11700
2021-08-17,266.049988,270.000000,266.049988,266.570007,253.089249,21200
2021-08-18,267.359985,269.149994,264.619995,266.059998,252.605026,9500
2021-08-19,264.000000,268.269989,262.730011,267.880005,254.332977,16300
2021-08-20,266.220001,272.029999,264.299988,266.769989,253.279099,8500
2021-08-23,267.130005,268.809998,265.989990,266.140015,252.680984,10000
2021-08-24,265.980011,268.510010,265.980011,268.510010,254.931137,5400
2021-08-25,266.649994,270.950012,264.600006,264.940002,251.541656,17400
2021-08-26,265.109985,271.279999,262.519989,266.119995,252.661957,11100
2021-08-27,266.209991,269.480011,266.209991,267.609985,254.076614,6100
2021-08-30,269.799988,269.799988,265.000000,265.959991,252.510056,8200
2021-08-31,267.029999,270.000000,266.299988,266.299988,252.832855,4900
2021-09-01,268.369995,269.850006,268.369995,269.850006,256.203339,4800
2021-09-02,271.559998,271.559998,263.000000,263.540009,250.212463,33600
2021-09-03,263.540009,263.540009,255.039993,257.940002,244.895645,41800
2021-09-07,258.989990,262.649994,256.720001,262.649994,249.367462,37900
2021-09-08,263.089996,263.559998,259.940002,262.750000,249.462418,18600
2021-09-09,261.209991,263.000000,258.640015,258.640015,245.560257,15800
2021-09-10,267.720001,267.720001,253.000000,253.820007,240.984024,22300
2021-09-13,253.500000,258.359985,253.500000,257.679993,244.648788,15500
2021-09-14,258.260010,258.510010,253.330002,254.309998,241.449219,12400
2021-09-15,255.529999,257.899994,253.309998,253.750000,240.917542,14900
2021-09-16,254.880005,257.679993,253.009995,256.200012,243.243652,10700
2021-09-17,257.019989,261.209991,255.000000,256.459991,243.490479,165300
2021-09-20,255.000000,256.649994,253.000000,256.540009,243.566452,18200
2021-09-21,256.170013,257.750000,255.500000,256.459991,243.490479,9300
2021-09-22,257.890015,260.559998,257.190002,258.799988,245.712158,17100
2021-09-23,258.029999,263.679993,258.029999,262.750000,249.462418,17100
2021-09-24,264.149994,266.500000,262.000000,263.339996,250.022552,12800
2021-09-27,263.320007,268.529999,262.489990,263.559998,250.231430,14100
2021-09-28,264.559998,264.559998,261.149994,263.130005,249.823196,8100
2021-09-29,267.980011,267.980011,261.160004,264.250000,250.886536,6900
2021-09-30,265.869995,265.989990,260.010010,260.619995,247.440125,19100
2021-10-01,259.880005,264.380005,259.880005,264.140015,250.782135,9200
2021-10-04,264.000000,266.540009,263.769989,266.540009,253.060745,8000
2021-10-05,268.049988,268.049988,265.000000,267.660004,254.124100,7900
2021-10-06,265.959991,269.609985,265.000000,269.570007,255.937515,5000
2021-10-07,270.500000,274.609985,269.670013,271.380005,257.655975,10600
2021-10-08,271.980011,273.989990,269.920013,271.369995,257.646484,5000
2021-10-11,273.200012,273.200012,269.619995,270.100006,256.440735,4200
2021-10-12,270.000000,274.119995,270.000000,273.950012,260.096039,7400
2021-10-13,277.670013,278.059998,274.500000,278.059998,263.998169,5800
2021-10-14,278.109985,278.109985,275.339996,277.959991,263.903198,5600
2021-10-15,280.140015,280.880005,277.480011,277.670013,263.627899,5100
2021-10-18,276.660004,280.529999,276.660004,277.019989,263.010712,4000
2021-10-19,279.890015,279.890015,276.000000,277.019989,263.010712,4400
2021-10-20,278.230011,278.230011,278.230011,278.230011,264.159576,2200
2021-10-21,279.250000,282.679993,279.250000,280.760010,266.561646,6800
2021-10-22,281.000000,286.429993,281.000000,285.779999,271.327759,5600
2021-10-25,284.510010,287.309998,281.049988,286.399994,271.916382,8200
2021-10-26,285.799988,286.529999,284.750000,285.040009,270.625183,6900
2021-10-27,280.809998,283.179993,280.809998,281.679993,267.435059,7200
2021-10-28,281.070007,283.000000,281.070007,282.609985,268.318024,7800
2021-10-29,284.399994,284.399994,278.779999,278.779999,264.681763,16100
2021-11-01,299.989990,299.989990,273.149994,277.059998,263.048737,24200
2021-11-02,279.700012,279.700012,275.000000,275.459991,261.529663,8600
2021-11-03,275.600006,284.119995,275.600006,281.000000,266.789459,12200
2021-11-04,284.000000,284.000000,274.119995,276.510010,262.526550,10000
2021-11-05,272.000000,281.920013,271.929993,279.140015,269.407990,20200
2021-11-08,278.299988,278.299988,275.000000,276.000000,266.377441,5000
2021-11-09,274.820007,276.290009,273.000000,276.279999,266.647675,7200
2021-11-10,275.010010,275.010010,273.000000,273.000000,263.482025,9200
2021-11-11,275.000000,276.000000,270.700012,273.750000,264.205902,8000
2021-11-12,273.000000,273.290009,270.339996,270.339996,260.914764,4500
2021-11-15,272.000000,273.290009,267.649994,273.290009,263.761932,9900
2021-11-16,272.049988,273.399994,270.000000,270.869995,261.426270,11100
2021-11-17,268.500000,271.489990,260.679993,271.200012,261.744781,22600
2021-11-18,268.040009,271.720001,261.059998,269.529999,260.133026,33300
2021-11-19,268.429993,270.070007,261.190002,267.989990,258.646698,18700
2021-11-22,268.670013,272.049988,266.000000,267.660004,258.328217,15900
2021-11-23,275.059998,275.059998,269.320007,270.000000,260.586609,10100
2021-11-24,268.279999,270.070007,268.160004,270.000000,260.586609,4400
2021-11-26,265.839996,265.839996,255.139999,262.299988,253.155060,20400
2021-11-29,263.559998,266.690002,257.079987,259.480011,250.433411,19900
2021-11-30,259.480011,259.480011,254.000000,255.589996,246.679001,16900
2021-12-01,258.049988,261.940002,255.449997,255.449997,246.543900,14800
2021-12-02,256.049988,265.049988,256.049988,262.809998,253.647293,9100
2021-12-03,256.779999,264.619995,256.119995,257.500000,248.522415,6200
2021-12-06,259.500000,266.690002,259.500000,263.459991,254.274628,10200
2021-12-07,267.739990,267.739990,262.790009,264.850006,255.616180,7800
2021-12-08,262.809998,267.369995,262.000000,265.779999,256.513733,7300
2021-12-09,267.299988,267.299988,258.420013,259.899994,250.838745,14300
2021-12-10,260.799988,262.510010,257.619995,258.500000,249.487564,6700
2021-12-13,257.049988,257.809998,253.110001,255.000000,246.109589,21300
2021-12-14,253.289993,255.000000,247.800003,247.800003,239.160614,36800
2021-12-15,249.009995,254.199997,249.009995,253.850006,244.999680,27000
2021-12-16,253.279999,257.500000,250.839996,251.350006,242.586853,16900
2021-12-17,249.429993,258.049988,249.429993,252.690002,243.880127,47700
2021-12-20,250.229996,251.270004,246.149994,250.160004,241.438339,13500
2021-12-21,254.580002,255.449997,253.000000,254.710007,245.829697,12000
2021-12-22,254.679993,255.240005,250.000000,255.240005,246.341217,13300
2021-12-23,256.649994,261.500000,256.649994,260.089996,251.022125,12800
2021-12-27,260.239990,261.459991,254.509995,258.070007,249.072571,19700
2021-12-28,258.000000,259.369995,254.750000,255.860001,246.939590,7200
2021-12-29,254.750000,258.940002,254.750000,258.839996,249.815704,9100
2021-12-30,258.839996,261.829987,258.839996,260.170013,251.099350,6700
2021-12-31,260.299988,260.299988,260.299988,260.299988,251.224792,3400
2022-01-03,262.000000,266.989990,261.899994,266.670013,257.372742,8300
2022-01-04,270.489990,273.809998,269.000000,270.720001,261.281494,9400
2022-01-05,270.700012,273.440002,267.989990,271.059998,261.609650,14200
2022-01-06,271.600006,274.100006,271.500000,271.510010,262.043976,16700
2022-01-07,272.809998,274.459991,270.269989,270.269989,260.847198,7900
2022-01-10,267.489990,267.489990,264.670013,266.500000,257.208649,8500
2022-01-11,266.399994,267.019989,264.010010,265.980011,256.706787,9400
2022-01-12,267.929993,267.929993,261.209991,261.380005,252.267166,13700
2022-01-13,262.850006,265.809998,259.989990,261.109985,252.006546,11700
2022-01-14,263.269989,263.269989,260.500000,262.489990,253.338440,9500
2022-01-18,262.100006,265.380005,256.140015,259.380005,250.336884,17600
2022-01-19,259.989990,262.989990,256.869995,256.869995,247.914383,6100
2022-01-20,258.399994,259.420013,255.220001,255.360001,246.457047,10800
2022-01-21,253.850006,258.519989,253.850006,254.699997,245.820038,9400
2022-01-24,254.279999,258.660004,251.600006,256.029999,247.103668,12100
2022-01-25,256.019989,263.369995,253.360001,262.500000,253.348099,15700
2022-01-26,261.450012,266.809998,261.450012,262.070007,252.933105,16300
2022-01-27,265.010010,268.529999,262.119995,264.119995,254.911636,15500
2022-01-28,258.660004,267.170013,258.660004,267.170013,262.324707,25000
2022-01-31,264.630005,264.630005,263.000000,263.269989,258.495422,10700
2022-02-01,264.899994,264.899994,262.000000,263.000000,258.230316,11900
2022-02-02,261.559998,264.799988,261.109985,262.670013,257.906311,12100
2022-02-03,262.500000,263.100006,260.799988,262.500000,257.739380,12700
2022-02-04,260.000000,260.700012,258.549988,258.720001,254.027939,8100
2022-02-07,259.459991,259.459991,255.240005,257.670013,252.996994,8000
2022-02-08,258.029999,261.980011,257.470001,260.809998,256.080048,17200
2022-02-09,260.570007,263.119995,259.799988,261.019989,256.286224,13200
2022-02-10,260.579987,262.649994,257.269989,257.450012,252.780991,23900
2022-02-11,257.000000,259.279999,255.320007,258.950012,254.253784,18700
2022-02-14,257.480011,257.500000,252.630005,255.020004,250.395050,18000
2022-02-15,259.600006,259.600006,256.850006,256.850006,252.191864,10500
2022-02-16,257.000000,261.019989,256.000000,261.019989,256.286224,14600
2022-02-17,260.000000,260.000000,258.250000,259.989990,255.274902,11400
2022-02-18,258.279999,260.559998,258.279999,258.829987,254.135925,14200
2022-02-22,259.820007,260.950012,257.359985,259.250000,254.548325,13500
2022-02-23,259.429993,259.429993,254.289993,254.679993,250.061203,12000
2022-02-24,251.259995,256.329987,250.000000,254.020004,249.413177,19400
2022-02-25,254.029999,257.920013,254.029999,257.149994,252.486404,12300
2022-02-28,255.520004,256.600006,253.190002,253.419998,248.824051,16200
2022-03-01,253.350006,253.630005,250.050003,250.500000,245.957016,18700
2022-03-02,254.729996,255.389999,252.000000,252.080002,247.508362,12400
2022-03-03,252.770004,254.199997,252.000000,253.020004,248.431320,5700
2022-03-04,251.250000,253.110001,249.020004,251.869995,247.302170,14900
2022-03-07,252.000000,252.000000,246.720001,247.020004,242.540131,13500
2022-03-08,247.500000,251.250000,247.500000,250.270004,245.731186,8400
2022-03-09,254.000000,255.000000,251.479996,252.899994,248.313477,5800
2022-03-10,250.800003,251.779999,250.800003,250.820007,246.271225,5200
2022-03-11,251.029999,253.000000,250.009995,250.940002,246.389038,7700
2022-03-14,251.419998,253.360001,246.970001,249.839996,245.308975,6200
2022-03-15,248.500000,250.559998,248.500000,249.910004,245.377716,7300
